ticker,date,close,month,daily_return,cumulative_return
BAJAJ-AUTO,2023-11-12 05:30:00,5442.55,2023-11,0.009365640155414079,0.084940545604959
BAJAJ-AUTO,2023-11-13 05:30:00,5425.2,2023-11,-0.003187843933450396,0.08148192446849789
BAJAJ-AUTO,2023-11-15 05:30:00,5536.7,2023-11,0.02055223770552228,0.10370879805440025
BAJAJ-AUTO,2023-11-16 05:30:00,5550.9,2023-11,0.002564704607437518,0.10653948509403977
BAJAJ-AUTO,2023-11-17 05:30:00,5631.5,2023-11,0.014520167900700764,0.12260662420636015
BAJAJ-AUTO,2023-11-20 05:30:00,5650.15,2023-11,0.00331172866909335,0.12632439274785856
BAJAJ-AUTO,2023-11-21 05:30:00,5685.95,2023-11,0.006336114970399098,0.13346091359427392
BAJAJ-AUTO,2023-11-22 05:30:00,5751.55,2023-11,0.011537210140785792,0.14653789034077813
BAJAJ-AUTO,2023-11-23 05:30:00,5925.25,2023-11,0.030200554633098786,0.18116397053693256
BAJAJ-AUTO,2023-11-24 05:30:00,5930.3,2023-11,0.0008522847137251155,0.18217065853342396
BAJAJ-AUTO,2023-11-28 05:30:00,5998.15,2023-11,0.0114412424329291,0.19569615963480036
BAJAJ-AUTO,2023-11-29 05:30:00,6069.95,2023-11,0.011970357526904118,0.21000907015917525
BAJAJ-AUTO,2023-11-30 05:30:00,6090.55,2023-11,0.0033937676587121324,0.21411555980822983
BAJAJ-AUTO,2023-12-01 05:30:00,6046.05,2023-12,-0.007306400899754539,0.20524474478964105
BAJAJ-AUTO,2023-12-04 05:30:00,6201.7,2023-12,0.02574408084617219,0.2362726629389298
BAJAJ-AUTO,2023-12-05 05:30:00,6140.1,2023-12,-0.009932760372155958,0.22399306282331022
BAJAJ-AUTO,2023-12-06 05:30:00,6069.95,2023-12,-0.011424895360010456,0.21000907015917525
BAJAJ-AUTO,2023-12-07 05:30:00,6093.6,2023-12,0.0038962429674049837,0.21472355948927913
BAJAJ-AUTO,2023-12-08 05:30:00,6075.7,2023-12,-0.0029375082053302304,0.21115529906607144
BAJAJ-AUTO,2023-12-11 05:30:00,6138.4,2023-12,0.010319798541731817,0.22365417775518415
BAJAJ-AUTO,2023-12-12 05:30:00,6254.2,2023-12,0.018864850775446307,0.24673823121928717
BAJAJ-AUTO,2023-12-13 05:30:00,6316.1,2023-12,0.009897348981484422,0.259077634582223
BAJAJ-AUTO,2023-12-14 05:30:00,6334.85,2023-12,0.0029686040436345262,0.2628153375394935
BAJAJ-AUTO,2023-12-15 05:30:00,6275.2,2023-12,-0.009416166128637715,0.25092445853142986
BAJAJ-AUTO,2023-12-18 05:30:00,6465.7,2023-12,0.030357598164201915,0.28889952057729884
BAJAJ-AUTO,2023-12-19 05:30:00,6419.0,2023-12,-0.007222729170855424,0.2795901484117236
BAJAJ-AUTO,2023-12-20 05:30:00,6364.45,2023-12,-0.008498208443682875,0.2687159246080377
BAJAJ-AUTO,2023-12-21 05:30:00,6246.35,2023-12,-0.018556198885999464,0.24517337958117635
BAJAJ-AUTO,2023-12-22 05:30:00,6372.1,2023-12,0.0201317569460564,0.27024090741460416
BAJAJ-AUTO,2023-12-26 05:30:00,6464.55,2023-12,0.014508560757050315,0.28867027479591956
BAJAJ-AUTO,2023-12-27 05:30:00,6709.65,2023-12,0.03791447200501197,0.33752952785336054
BAJAJ-AUTO,2023-12-28 05:30:00,6703.3,2023-12,-0.0009463980982613585,0.33626369245183163
BAJAJ-AUTO,2023-12-29 05:30:00,6797.25,2023-12,0.014015484910417264,0.3549920760697287
BAJAJ-AUTO,2024-01-01 05:30:00,6701.1,2024-01,-0.014145426459229782,0.33582513530484537
BAJAJ-AUTO,2024-01-02 05:30:00,6665.05,2024-01,-0.005379713778334905,0.3286387784189999
BAJAJ-AUTO,2024-01-03 05:30:00,6986.5,2024-01,0.04822919557992811,0.39271795791844655
BAJAJ-AUTO,2024-01-04 05:30:00,6922.15,2024-01,-0.009210620482358878,0.3798901613690939
BAJAJ-AUTO,2024-01-05 05:30:00,6978.5,2024-01,0.008140534371546382,0.3911232046566777
BAJAJ-AUTO,2024-01-08 05:30:00,6983.85,2024-01,0.0007666403955004508,0.3921896959004856
BAJAJ-AUTO,2024-01-09 05:30:00,7093.9,2024-01,0.01575778403029826,0.41412752045769197
BAJAJ-AUTO,2024-01-10 05:30:00,7053.75,2024-01,-0.005659792215847337,0.40612385252519
BAJAJ-AUTO,2024-01-11 05:30:00,7298.85,2024-01,0.03474747474747475,0.454983105582631
BAJAJ-AUTO,2024-01-12 05:30:00,7301.95,2024-01,0.00042472444289165523,0.45560107247156645
BAJAJ-AUTO,2024-01-15 05:30:00,7332.1,2024-01,0.00412903402515763,0.4616112988268575
BAJAJ-AUTO,2024-01-16 05:30:00,7293.95,2024-01,-0.005203147802130381,0.4540063192097976
BAJAJ-AUTO,2024-01-17 05:30:00,7165.95,2024-01,-0.01754879043590918,0.4284902670214972
BAJAJ-AUTO,2024-01-18 05:30:00,7083.6,2024-01,-0.011491846859104426,0.412074275633165
BAJAJ-AUTO,2024-01-19 05:30:00,7136.55,2024-01,0.007475012705403961,0.4226295487844971
BAJAJ-AUTO,2024-01-20 05:30:00,7095.15,2024-01,-0.005801122391071445,0.41437670065484355
BAJAJ-AUTO,2024-01-23 05:30:00,7095.9,2024-01,0.00010570601044368466,0.4145262087731343
BAJAJ-AUTO,2024-01-24 05:30:00,7212.85,2024-01,0.016481348384278283,0.4378395080186166
BAJAJ-AUTO,2024-01-25 05:30:00,7597.5,2024-01,0.053328434668681535,0.5145172382860366
BAJAJ-AUTO,2024-01-29 05:30:00,7548.8,2024-01,-0.006410003290556077,0.5048091778050192
BAJAJ-AUTO,2024-01-30 05:30:00,7566.4,2024-01,0.00233149639677821,0.5083176349809104
BAJAJ-AUTO,2024-01-31 05:30:00,7667.55,2024-01,0.013368312539649096,0.5284812965343997
BAJAJ-AUTO,2024-02-01 05:30:00,7655.75,2024-02,-0.0015389531206186913,0.5261290354732908
BAJAJ-AUTO,2024-02-02 05:30:00,7738.2,2024-02,0.010769682918068124,0.5425649612773953
BAJAJ-AUTO,2024-02-05 05:30:00,7658.25,2024-02,-0.010331860122509084,0.5266273958675936
BAJAJ-AUTO,2024-02-06 05:30:00,7720.4,2024-02,0.008115431071067158,0.5390166352699597
BAJAJ-AUTO,2024-02-07 05:30:00,7701.9,2024-02,-0.002396248899020792,0.5353287683521193
BAJAJ-AUTO,2024-02-08 05:30:00,7757.25,2024-02,0.007186538386631858,0.546362467481982
BAJAJ-AUTO,2024-02-09 05:30:00,7784.85,2024-02,0.003557961906603513,0.5518643662350844
BAJAJ-AUTO,2024-02-12 05:30:00,7829.95,2024-02,0.005793303660314608,0.5608547877483059
BAJAJ-AUTO,2024-02-13 05:30:00,7917.4,2024-02,0.011168653695106556,0.5782874343410158
BAJAJ-AUTO,2024-02-14 05:30:00,8083.3,2024-02,0.02095384848561399,0.6113586301069458
BAJAJ-AUTO,2024-02-15 05:30:00,8123.05,2024-02,0.004917546051736332,0.6192825603763594
BAJAJ-AUTO,2024-02-16 05:30:00,8325.05,2024-02,0.024867506663137418,0.6595500802360208
BAJAJ-AUTO,2024-02-19 05:30:00,8509.7,2024-02,0.022180046966685074,0.6963589789592217
BAJAJ-AUTO,2024-02-20 05:30:00,8295.2,2024-02,-0.025206529019824453,0.6535996571280462
BAJAJ-AUTO,2024-02-21 05:30:00,8232.25,2024-02,-0.007588726010222868,0.641050942399503
BAJAJ-AUTO,2024-02-22 05:30:00,8498.45,2024-02,0.032336238573901444,0.6941163571848592
BAJAJ-AUTO,2024-02-23 05:30:00,8436.95,2024-02,-0.007236613735445929,0.6818566914850117
BAJAJ-AUTO,2024-02-26 05:30:00,8448.0,2024-02,0.0013097150036445182,0.6840594444278296
BAJAJ-AUTO,2024-02-27 05:30:00,8463.5,2024-02,0.0018347537878788955,0.6871492788725069
BAJAJ-AUTO,2024-02-28 05:30:00,8188.65,2024-02,-0.03247474449104981,0.6323595371228632
BAJAJ-AUTO,2024-02-29 05:30:00,7909.35,2024-02,-0.03410818633108015,0.5766827138713608
BAJAJ-AUTO,2024-03-01 05:30:00,8040.05,2024-03,0.016524746028434567,0.602736995285508
BAJAJ-AUTO,2024-03-02 05:30:00,8041.3,2024-03,0.00015547166995233397,0.6029861754826593
BAJAJ-AUTO,2024-03-04 05:30:00,8207.3,2024-03,0.020643428301393874,0.6360773056643612
BAJAJ-AUTO,2024-03-05 05:30:00,8351.75,2024-03,0.017600185200979723,0.6648725692471738
BAJAJ-AUTO,2024-03-06 05:30:00,8605.8,2024-03,0.03041877450833641,0.7155159525162182
BAJAJ-AUTO,2024-03-07 05:30:00,8879.05,2024-03,0.031751841781124446,0.7699867436135082
BAJAJ-AUTO,2024-03-11 05:30:00,8659.4,2024-03,-0.024738006881366736,0.7262007993700692
BAJAJ-AUTO,2024-03-12 05:30:00,8527.7,2024-03,-0.015208905928817074,0.699947173798201
BAJAJ-AUTO,2024-03-13 05:30:00,8384.9,2024-03,-0.016745429600009465,0.6714808280756281
BAJAJ-AUTO,2024-03-14 05:30:00,8383.55,2024-03,-0.0001610037090484795,0.6712117134627045
BAJAJ-AUTO,2024-03-15 05:30:00,8350.7,2024-03,-0.003918387795146305,0.6646632578815668
BAJAJ-AUTO,2024-03-18 05:30:00,8521.8,2024-03,0.020489300298178525,0.6987710432676464
BAJAJ-AUTO,2024-03-19 05:30:00,8640.2,2024-03,0.013893778309747029,0.7223733915418247
BAJAJ-AUTO,2024-03-20 05:30:00,8635.6,2024-03,-0.0005323950834471569,0.7214564084163075
BAJAJ-AUTO,2024-03-21 05:30:00,8750.6,2024-03,0.013316966973921929,0.7443809865542337
BAJAJ-AUTO,2024-03-22 05:30:00,8945.25,2024-03,0.022244188969899215,0.7831833268546453
BAJAJ-AUTO,2024-03-26 05:30:00,8960.55,2024-03,0.0017104049635281449,0.7862332924677782
BAJAJ-AUTO,2024-03-27 05:30:00,9162.5,2024-03,0.022537679048719284,0.8264908451195541
BAJAJ-AUTO,2024-03-28 05:30:00,9148.15,2024-03,-0.0015661664392906394,0.8236302564562563
BAJAJ-AUTO,2024-04-01 05:30:00,9042.15,2024-04,-0.011587042188857866,0.80249977573782
BAJAJ-AUTO,2024-04-02 05:30:00,9276.1,2024-04,0.025873271290566935,0.8491363414366708
BAJAJ-AUTO,2024-04-03 05:30:00,9080.45,2024-04,-0.021091838164745913,0.8101346569785381
BAJAJ-AUTO,2024-04-04 05:30:00,9146.15,2024-04,0.007235324240538521,0.8232315681408138
BAJAJ-AUTO,2024-04-05 05:30:00,9009.5,2024-04,-0.014940712758920394,0.7959911889882259
BAJAJ-AUTO,2024-04-08 05:30:00,9030.5,2024-04,0.002330872967423181,0.8001774163003688
BAJAJ-AUTO,2024-04-09 05:30:00,8978.9,2024-04,-0.005713969326172408,0.7898912577619601
BAJAJ-AUTO,2024-04-10 05:30:00,9005.55,2024-04,0.0029680695853611105,0.7952037795652271
BAJAJ-AUTO,2024-04-12 05:30:00,9064.85,2024-04,0.0065848282448046636,0.8070248881180884
BAJAJ-AUTO,2024-04-15 05:30:00,8997.05,2024-04,-0.007479439814227606,0.7935093542245977
BAJAJ-AUTO,2024-04-16 05:30:00,8919.15,2024-04,-0.008658393584563773,0.7779804443381244
BAJAJ-AUTO,2024-04-18 05:30:00,9021.3,2024-04,0.011452885084340947,0.7983434500493345
BAJAJ-AUTO,2024-04-19 05:30:00,8804.5,2024-04,-0.02403201312449421,0.7551256366554007
BAJAJ-AUTO,2024-04-22 05:30:00,8795.75,2024-04,-0.0009938099835311576,0.7533813752753411
BAJAJ-AUTO,2024-04-23 05:30:00,8795.8,2024-04,5.6845635676427975e-06,0.7533913424832273
BAJAJ-AUTO,2024-04-24 05:30:00,8697.1,2024-04,-0.011221264694513122,0.7337160741161552
BAJAJ-AUTO,2024-04-25 05:30:00,8734.9,2024-04,0.004346276344988409,0.7412512832780125
BAJAJ-AUTO,2024-04-26 05:30:00,8974.3,2024-04,0.027407297164249167,0.7889742746364432
BAJAJ-AUTO,2024-04-29 05:30:00,8760.1,2024-04,-0.02386815684788779,0.7462747560525842
BAJAJ-AUTO,2024-04-30 05:30:00,8903.65,2024-04,0.016386799237451566,0.7748906098934476
BAJAJ-AUTO,2024-05-02 05:30:00,9110.65,2024-05,0.02324889230821059,0.8161548505417147
BAJAJ-AUTO,2024-05-03 05:30:00,9105.6,2024-05,-0.0005542963454856498,0.8151481625452233
BAJAJ-AUTO,2024-05-06 05:30:00,9052.55,2024-05,-0.0058260850465648995,0.8045729549781189
BAJAJ-AUTO,2024-05-07 05:30:00,8677.9,2024-05,-0.04138612877034642,0.7298886662879098
BAJAJ-AUTO,2024-05-08 05:30:00,8749.4,2024-05,0.008239320572949627,0.7441417735649682
BAJAJ-AUTO,2024-05-09 05:30:00,8846.85,2024-05,0.0111379065993098,0.7635678617348893
BAJAJ-AUTO,2024-05-10 05:30:00,8981.8,2024-05,0.015254016966490758,0.7904693558193512
BAJAJ-AUTO,2024-05-13 05:30:00,8992.3,2024-05,0.001169030706539953,0.7925624694754227
BAJAJ-AUTO,2024-05-14 05:30:00,9065.25,2024-05,0.008112496246788892,0.8071046257811767
BAJAJ-AUTO,2024-05-15 05:30:00,8903.15,2024-05,-0.01788147045034616,0.7747909378145867
BAJAJ-AUTO,2024-05-16 05:30:00,8871.85,2024-05,-0.0035156096437777284,0.7685514656779164
BAJAJ-AUTO,2024-05-17 05:30:00,8780.7,2024-05,-0.010274069106217976,0.7503812457016383
BAJAJ-AUTO,2024-05-18 05:30:00,8813.85,2024-05,0.0037753254296353234,0.7569895045300925
BAJAJ-AUTO,2024-05-21 05:30:00,8820.7,2024-05,0.0007771859062726261,0.7583550120104823
BAJAJ-AUTO,2024-05-22 05:30:00,8805.55,2024-05,-0.0017175507612776642,0.7553349480210072
BAJAJ-AUTO,2024-05-23 05:30:00,8963.45,2024-05,0.017931872512222613,0.7868113905251688
BAJAJ-AUTO,2024-05-24 05:30:00,8948.2,2024-05,-0.0017013538313930265,0.7837713921199221
BAJAJ-AUTO,2024-05-27 05:30:00,8998.7,2024-05,0.005643593124874169,0.7938382720848374
BAJAJ-AUTO,2024-05-28 05:30:00,8989.75,2024-05,-0.0009945881071711238,0.7920541418732334
BAJAJ-AUTO,2024-05-29 05:30:00,9070.2,2024-05,0.008949080897689088,0.8080913793618958
BAJAJ-AUTO,2024-05-30 05:30:00,8968.5,2024-05,-0.01121254217106582,0.78781807852166
BAJAJ-AUTO,2024-05-31 05:30:00,9084.75,2024-05,0.012962033784913896,0.8109918368567375
BAJAJ-AUTO,2024-06-03 05:30:00,9335.45,2024-06,0.027595696084097066,0.8609674171974167
BAJAJ-AUTO,2024-06-04 05:30:00,9246.75,2024-06,-0.009501416643011407,0.8432855904075551
BAJAJ-AUTO,2024-06-05 05:30:00,9602.25,2024-06,0.03844594046556904,0.9141524384774053
BAJAJ-AUTO,2024-06-06 05:30:00,9701.45,2024-06,0.010330912025827255,0.9339273789233382
BAJAJ-AUTO,2024-06-07 05:30:00,9725.55,2024-06,0.002484164738260519,0.9387315731244161
BAJAJ-AUTO,2024-06-10 05:30:00,9733.05,2024-06,0.0007711646127983585,0.9402266543073245
BAJAJ-AUTO,2024-06-11 05:30:00,9812.7,2024-06,0.008183457395164018,0.9561044164698103
BAJAJ-AUTO,2024-06-12 05:30:00,9904.25,2024-06,0.009329746145301465,0.9743543741091767
BAJAJ-AUTO,2024-06-13 05:30:00,9923.4,2024-06,0.001933513390716124,0.9781718147295357
BAJAJ-AUTO,2024-06-14 05:30:00,9961.75,2024-06,0.003864602857891475,0.9858166631781398
BAJAJ-AUTO,2024-06-18 05:30:00,9918.2,2024-06,-0.004371721836022746,0.9771352251093861
BAJAJ-AUTO,2024-06-19 05:30:00,9685.8,2024-06,-0.023431671069347404,0.930807642855003
BAJAJ-AUTO,2024-06-20 05:30:00,9632.0,2024-06,-0.005554523116314547,0.920082927169608
BAJAJ-AUTO,2024-06-21 05:30:00,9602.25,2024-06,-0.0030886627906976383,0.9141524384774056
BAJAJ-AUTO,2024-06-24 05:30:00,9745.25,2024-06,0.014892342940456604,0.9426586530315224
BAJAJ-AUTO,2024-06-25 05:30:00,9659.95,2024-06,-0.008752982222108185,0.9256545963779128
BAJAJ-AUTO,2024-06-26 05:30:00,9474.65,2024-06,-0.019182293904212888,0.8887161239521932
BAJAJ-AUTO,2024-06-27 05:30:00,9417.45,2024-06,-0.006037162322618639,0.8773136381305466
BAJAJ-AUTO,2024-06-28 05:30:00,9501.65,2024-06,0.00894084916829918,0.8940984162106629
BAJAJ-AUTO,2024-07-01 05:30:00,9532.4,2024-07,0.003236280014523807,0.9002282490605866
BAJAJ-AUTO,2024-07-02 05:30:00,9401.25,2024-07,-0.013758339977340439,0.8740842627754648
BAJAJ-AUTO,2024-07-03 05:30:00,9422.4,2024-07,0.0022497008376545224,0.878300391711266
BAJAJ-AUTO,2024-07-04 05:30:00,9460.85,2024-07,0.004080701307522583,0.8859651745756423
BAJAJ-AUTO,2024-07-05 05:30:00,9635.8,2024-07,0.018491995962307772,0.9208404349689481
BAJAJ-AUTO,2024-07-08 05:30:00,9529.4,2024-07,-0.01104215529587571,0.8996302165874235
BAJAJ-AUTO,2024-07-09 05:30:00,9534.1,2024-07,0.0004932104854451502,0.9005671341287129
BAJAJ-AUTO,2024-07-10 05:30:00,9542.45,2024-07,0.0008758036941085567,0.9022316578456842
BAJAJ-AUTO,2024-07-11 05:30:00,9466.8,2024-07,-0.007927733443717444,0.8871512723140829
BAJAJ-AUTO,2024-07-12 05:30:00,9430.75,2024-07,-0.003808044957113177,0.8799649154282374
BAJAJ-AUTO,2024-07-15 05:30:00,9673.35,2024-07,0.02572435914428861,0.9283258080913754
BAJAJ-AUTO,2024-07-16 05:30:00,9718.35,2024-07,0.004651956147559977,0.9372962951888246
BAJAJ-AUTO,2024-07-18 05:30:00,9626.2,2024-07,-0.009482062284235426,0.9189267310548257
BAJAJ-AUTO,2024-07-19 05:30:00,9386.05,2024-07,-0.024947539008123853,0.8710542315781038
BAJAJ-AUTO,2024-07-22 05:30:00,9409.7,2024-07,0.0025196967840572793,0.8757687209082079
BAJAJ-AUTO,2024-07-23 05:30:00,9382.5,2024-07,-0.002890634132862946,0.8703465598181939
BAJAJ-AUTO,2024-07-24 05:30:00,9260.2,2024-07,-0.013034905409006092,0.8459667693289037
BAJAJ-AUTO,2024-07-25 05:30:00,9278.25,2024-07,0.0019492019610807265,0.8495649313757694
BAJAJ-AUTO,2024-07-26 05:30:00,9492.9,2024-07,0.023134750626464973,0.8923541548306027
BAJAJ-AUTO,2024-07-29 05:30:00,9557.65,2024-07,0.006820887189373126,0.9052616890430438
BAJAJ-AUTO,2024-07-30 05:30:00,9564.35,2024-07,0.0007010091392758433,0.9065972948997751
BAJAJ-AUTO,2024-07-31 05:30:00,9664.2,2024-07,0.010439810337346644,0.9265018090482269
BAJAJ-AUTO,2024-08-01 05:30:00,9730.5,2024-08,0.006860371267150889,0.9397183267051354
BAJAJ-AUTO,2024-08-02 05:30:00,9616.2,2024-08,-0.011746570063203232,0.9169332894776143
BAJAJ-AUTO,2024-08-05 05:30:00,9485.05,2024-08,-0.013638443459994765,0.890789303192492
BAJAJ-AUTO,2024-08-06 05:30:00,9427.4,2024-08,-0.006077985883047532,0.8792971124998707
BAJAJ-AUTO,2024-08-07 05:30:00,9708.2,2024-08,0.029785518806882294,0.9352729519879552
BAJAJ-AUTO,2024-08-08 05:30:00,9641.3,2024-08,-0.006891081765930007,0.9219368278364135
BAJAJ-AUTO,2024-08-09 05:30:00,9765.95,2024-08,0.012928754421084543,0.9467850770963488
BAJAJ-AUTO,2024-08-12 05:30:00,9710.85,2024-08,-0.005642052232501693,0.9358012140059164
BAJAJ-AUTO,2024-08-13 05:30:00,9671.6,2024-08,-0.004041870691031124,0.9279769558153634
BAJAJ-AUTO,2024-08-14 05:30:00,9749.6,2024-08,0.008064849662930751,0.9435258001176092
BAJAJ-AUTO,2024-08-16 05:30:00,9888.15,2024-08,0.01421083941905299,0.9711449331698669
BAJAJ-AUTO,2024-08-19 05:30:00,9770.65,2024-08,-0.011882910352290388,0.9477219946376381
BAJAJ-AUTO,2024-08-20 05:30:00,9779.7,2024-08,0.0009262433922001545,0.9495260592650141
BAJAJ-AUTO,2024-08-21 05:30:00,9852.0,2024-08,0.007392864811804012,0.9639386418682494
BAJAJ-AUTO,2024-08-22 05:30:00,9914.2,2024-08,0.006313438895655832,0.9763378484785019
BAJAJ-AUTO,2024-08-23 05:30:00,10406.5,2024-08,0.0496560488995581,1.074474977324598
BAJAJ-AUTO,2024-08-26 05:30:00,10432.5,2024-08,0.002498438475952547,1.0796579254253467
BAJAJ-AUTO,2024-08-27 05:30:00,10501.6,2024-08,0.006623532231008866,1.0934326067238747
BAJAJ-AUTO,2024-08-28 05:30:00,10656.8,2024-08,0.014778700388512034,1.1243708200021887
BAJAJ-AUTO,2024-08-29 05:30:00,10807.8,2024-08,0.014169356654905707,1.1544717878180744
BAJAJ-AUTO,2024-08-30 05:30:00,10891.5,2024-08,0.00774440681729871,1.1711568938193304
BAJAJ-AUTO,2024-09-02 05:30:00,11126.1,2024-09,0.021539732819170876,1.2179230332206998
BAJAJ-AUTO,2024-09-03 05:30:00,11043.7,2024-09,-0.007406009293463134,1.2014970746244815
BAJAJ-AUTO,2024-09-04 05:30:00,10963.7,2024-09,-0.007243949038818531,1.1855495420067936
BAJAJ-AUTO,2024-09-05 05:30:00,10855.8,2024-09,-0.00984156808376746,1.164040307388687
BAJAJ-AUTO,2024-09-06 05:30:00,10830.1,2024-09,-0.0023673980729194133,1.1589171625352548
BAJAJ-AUTO,2024-09-09 05:30:00,10847.6,2024-09,0.0016158668895023265,1.162405685295374
BAJAJ-AUTO,2024-09-10 05:30:00,10987.8,2024-09,0.012924517865702922,1.1903537362078715
BAJAJ-AUTO,2024-09-11 05:30:00,11420.8,2024-09,0.03940734268916435,1.2766697565011067
BAJAJ-AUTO,2024-09-12 05:30:00,11723.5,2024-09,0.026504272905575776,1.3370112330432828
BAJAJ-AUTO,2024-09-13 05:30:00,11737.2,2024-09,0.0011685929969720288,1.3397422480040624
BAJAJ-AUTO,2024-09-16 05:30:00,11688.3,2024-09,-0.004166240670688159,1.3299943186915004
BAJAJ-AUTO,2024-09-17 05:30:00,11950.3,2024-09,0.02241557797113347,1.3822224880144276
BAJAJ-AUTO,2024-09-18 05:30:00,11764.7,2024-09,-0.015530990853785953,1.3452242123413924
BAJAJ-AUTO,2024-09-19 05:30:00,11868.0,2024-09,0.008780504390252242,1.365816463833982
BAJAJ-AUTO,2024-09-20 05:30:00,11941.7,2024-09,0.006209976407145268,1.3805081282580267
BAJAJ-AUTO,2024-09-23 05:30:00,12339.0,2024-09,0.03326996993727849,1.4597075621206184
BAJAJ-AUTO,2024-09-24 05:30:00,12443.7,2024-09,0.008485290542183277,1.480578895434017
BAJAJ-AUTO,2024-09-25 05:30:00,12397.2,2024-09,-0.0037368306854070887,1.471309392099986
BAJAJ-AUTO,2024-09-26 05:30:00,12621.7,2024-09,0.01810892782241158,1.5160621555083726
BAJAJ-AUTO,2024-09-27 05:30:00,12666.4,2024-09,0.0035415197635817464,1.5249728393585058
BAJAJ-AUTO,2024-09-30 05:30:00,12346.0,2024-09,-0.0252952693740921,1.4611029712246664
BAJAJ-AUTO,2024-10-01 05:30:00,12157.5,2024-10,-0.015268103029321245,1.4235265974942397
BAJAJ-AUTO,2024-10-03 05:30:00,11806.5,2024-10,-0.028871067242442927,1.3535567981341345
BAJAJ-AUTO,2024-10-04 05:30:00,11774.4,2024-10,-0.00271884131622413,1.3471578506712873
BAJAJ-AUTO,2024-10-07 05:30:00,11617.0,2024-10,-0.013367984780540798,1.3157810802459866
BAJAJ-AUTO,2024-10-08 05:30:00,11889.1,2024-10,0.023422570371008034,1.370022625561897
BAJAJ-AUTO,2024-10-09 05:30:00,11818.1,2024-10,-0.005971856574509382,1.3558691903636992
BAJAJ-AUTO,2024-10-10 05:30:00,11832.0,2024-10,0.001176161988813762,1.3586400741560225
BAJAJ-AUTO,2024-10-11 05:30:00,11877.0,2024-10,0.00380324543610544,1.3676105612534717
BAJAJ-AUTO,2024-10-14 05:30:00,11899.3,2024-10,0.0018775785130924483,1.3720559359706521
BAJAJ-AUTO,2024-10-15 05:30:00,11521.5,2024-10,-0.031749766793004564,1.2967437131836217
BAJAJ-AUTO,2024-10-16 05:30:00,11617.0,2024-10,0.008288851278045462,1.3157810802459866
BAJAJ-AUTO,2024-10-17 05:30:00,10119.5,2024-10,-0.1289059137470948,1.0172632040586436
